game_id,event_id,period_id,team_id,player_id,type_id,timestamp,minute,second,outcome,start_x,start_y,end_x,end_y,qualifiers,related_player_id,touch,goal,shot,type_name
1734996,2609532089,1,52,379868.0,49,2023-10-28 15:17:52,2,52,True,72.6,92.1,72.6,92.1,{},,False,False,False,ball recovery
1734996,2609532269,1,52,379868.0,61,2023-10-28 15:17:55,2,55,False,89.9,80.6,89.9,80.6,"{178: True, 56: 'Left'}",,True,False,False,ball touch
1734996,2609532345,1,65,130331.0,4,2023-10-28 15:17:56,2,56,True,7.5,28.3,7.5,28.3,"{233: '43', 13: True, 56: 'Back', 285: True}",,True,False,False,foul
1734996,2609532311,1,52,379868.0,4,2023-10-28 15:17:56,2,56,False,92.5,71.7,92.5,71.7,"{56: 'Center', 13: True, 286: True, 178: True, 233: '33'}",,False,False,False,foul
1734996,2609533285,1,65,130331.0,1,2023-10-28 15:18:19,3,19,True,7.9,28.8,13.5,3.7,"{178: True, 140: '13.5', 5: True, 212: '18.1', 56: 'Back', 141: '3.7', 213: '5.04'}",,True,False,False,pass
1734996,2609533377,1,65,384711.0,1,2023-10-28 15:18:22,3,22,False,15.6,3.8,43.1,33.1,"{155: True, 213: '0.60', 141: '33.1', 1: True, 178: True, 140: '43.1', 56: 'Back', 212: '35.1'}",,True,False,False,pass
1734996,2609533399,1,65,362431.0,4,2023-10-28 15:18:23,3,23,True,42.0,28.6,42.0,28.6,"{233: '44', 56: 'Back', 13: True, 286: True}",,True,False,False,foul
1734996,2609533385,1,52,106883.0,4,2023-10-28 15:18:23,3,23,False,58.0,71.4,58.0,71.4,"{178: True, 285: True, 13: True, 56: 'Center', 233: '36'}",,False,False,False,foul
1734996,2609533653,1,65,422937.0,1,2023-10-28 15:18:33,3,33,True,41.7,31.8,40.0,38.0,"{141: '38.0', 212: '4.6', 5: True, 56: 'Back', 140: '40.0', 213: '1.97', 178: True}",,True,False,False,pass
1734996,2609533747,1,65,77464.0,1,2023-10-28 15:18:34,3,34,True,40.0,38.0,46.1,32.1,"{212: '7.6', 178: True, 213: '5.72', 56: 'Back', 140: '46.1', 141: '32.1'}",,True,False,False,pass
1734996,2609533811,1,65,362431.0,1,2023-10-28 15:18:35,3,35,True,46.1,32.1,39.8,11.6,"{56: 'Back', 141: '11.6', 212: '15.4', 140: '39.8', 213: '4.27', 178: True}",,True,False,False,pass
1734996,2609533933,1,65,384711.0,1,2023-10-28 15:18:38,3,38,True,39.6,11.6,31.2,45.4,"{213: '1.94', 141: '45.4', 212: '24.6', 140: '31.2', 56: 'Back', 178: True}",,True,False,False,pass
1734996,2609534089,1,65,130331.0,1,2023-10-28 15:18:41,3,41,True,33.4,47.3,41.7,88.1,"{213: '1.27', 212: '29.1', 56: 'Back', 140: '41.7', 141: '88.1', 178: True}",,True,False,False,pass
1734996,2609534173,1,65,106885.0,1,2023-10-28 15:18:45,3,45,True,48.6,92.7,58.2,96.3,"{212: '10.4', 141: '96.3', 178: True, 56: 'Left', 213: '0.24', 140: '58.2'}",,True,False,False,pass
1734996,2609534195,1,65,422938.0,1,2023-10-28 15:18:47,3,47,True,58.3,96.3,52.0,86.3,"{213: '3.94', 141: '86.3', 140: '52.0', 56: 'Left', 212: '9.5', 178: True}",,True,False,False,pass
1734996,2609534367,1,65,77464.0,1,2023-10-28 15:18:48,3,48,True,52.0,86.3,40.1,96.3,"{212: '14.2', 213: '2.64', 56: 'Back', 140: '40.1', 178: True, 141: '96.3'}",,True,False,False,pass
1734996,2609534489,1,65,106885.0,1,2023-10-28 15:18:52,3,52,True,33.4,64.9,38.5,14.4,"{140: '38.5', 141: '14.4', 1: True, 178: True, 212: '34.8', 213: '4.87', 56: 'Back'}",,True,False,False,pass
1734996,2609534573,1,65,384711.0,1,2023-10-28 15:18:56,3,56,True,38.7,14.0,40.5,29.1,"{212: '10.4', 56: 'Back', 213: '1.39', 140: '40.5', 141: '29.1', 178: True}",,True,False,False,pass
1734996,2609534649,1,65,422937.0,1,2023-10-28 15:18:57,3,57,True,40.5,29.1,46.8,19.5,"{178: True, 140: '46.8', 56: 'Back', 141: '19.5', 213: '5.50', 212: '9.3'}",,True,False,False,pass
1734996,2609534715,1,65,463838.0,1,2023-10-28 15:19:01,4,1,True,54.2,4.6,44.3,5.0,"{140: '44.3', 213: '3.12', 178: True, 56: 'Back', 212: '10.4', 141: '5.0'}",,True,False,False,pass
1734996,2609534805,1,65,384711.0,1,2023-10-28 15:19:03,4,3,True,44.3,5.0,51.0,18.3,"{212: '11.5', 56: 'Right', 213: '0.91', 140: '51.0', 141: '18.3', 178: True}",,True,False,False,pass
1734996,2609534871,1,65,422937.0,1,2023-10-28 15:19:05,4,5,True,51.9,23.7,49.0,37.3,"{212: '9.7', 178: True, 141: '37.3', 213: '1.89', 56: 'Back', 140: '49.0'}",,True,False,False,pass
