,id,isResult,side,datetime,result,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,forecast.w,forecast.d,forecast.l
34,17477,True,a,2022-05-08 19:00:00,l,143,Atletico Madrid,ATL,150,Real Madrid,RMA,1,0,2.45366,1.13607,0.6627219379563137,0.17803647805474188,0.15924152946160758
35,17490,True,h,2022-05-12 19:30:00,w,150,Real Madrid,RMA,151,Levante,LEV,6,0,4.89552,0.695945,0.9540600953808892,0.03235965493864112,0.013398881771187863
36,17502,True,a,2022-05-15 17:30:00,d,261,Cadiz,CAD,150,Real Madrid,RMA,1,1,2.66633,1.92483,0.5409264672870921,0.18216694363120414,0.2769064309931907
37,17510,True,h,2022-05-20 19:00:00,d,150,Real Madrid,RMA,153,Real Betis,BET,0,0,1.8155,1.43562,0.4661667038098695,0.22795333427445452,0.3058799607941925
0,18968,True,a,2022-08-14 20:00:00,w,208,Almeria,ALM,150,Real Madrid,RMA,1,2,0.80073,3.11412,0.06349895344917646,0.11074714119367017,0.8257528493102624
1,18976,True,a,2022-08-20 20:00:00,w,152,Celta Vigo,CEL,150,Real Madrid,RMA,1,4,1.31973,3.59631,0.09585978755030895,0.11299902562330627,0.7911353245281404
2,18989,True,a,2022-08-28 20:00:00,w,141,Espanyol,ESP,150,Real Madrid,RMA,1,3,1.63359,2.04602,0.3115620585026923,0.21248292438993224,0.47595501162825193
3,18996,True,h,2022-09-03 14:15:00,w,150,Real Madrid,RMA,153,Real Betis,BET,2,1,3.20593,0.333406,0.9122032005488535,0.06941079579978278,0.01838450364175132
4,19011,True,h,2022-09-11 12:00:00,w,150,Real Madrid,RMA,239,Mallorca,MAL,4,1,2.21791,0.950984,0.6610533229221871,0.19004345076199133,0.14890321140144183
5,19021,True,a,2022-09-18 19:00:00,w,143,Atletico Madrid,ATL,150,Real Madrid,RMA,1,2,1.10431,1.09277,0.3571349950160768,0.2915425192494158,0.3513224857322611
6,19030,True,h,2022-10-02 19:00:00,d,150,Real Madrid,RMA,157,Osasuna,OSA,1,1,2.56301,0.466155,0.826262943437705,0.12585659354896292,0.04788036826244381
7,19035,True,a,2022-10-08 19:00:00,w,142,Getafe,GET,150,Real Madrid,RMA,0,1,0.262283,1.48053,0.06287290364443254,0.24988343194001011,0.6872436643465837
8,19046,True,h,2022-10-16 14:15:00,w,150,Real Madrid,RMA,148,Barcelona,BAR,3,1,1.46965,1.66548,0.33993443555904157,0.2358093767240793,0.4242561873151222
9,19054,True,a,2022-10-19 19:00:00,w,207,Elche,ELC,150,Real Madrid,RMA,0,3,1.04972,1.6151,0.24662932691294123,0.2481477477989793,0.5052229250631176
10,19063,True,h,2022-10-22 19:00:00,w,150,Real Madrid,RMA,138,Sevilla,SEV,3,1,2.17678,0.518059,0.7577618739393083,0.1680996773779806,0.07413843698084481
11,19081,True,h,2022-10-30 15:15:00,d,150,Real Madrid,RMA,223,Girona,GIR,1,1,2.65755,1.99848,0.5255020900979552,0.1829307545911153,0.29156700203354247
12,19086,True,a,2022-11-07 20:00:00,l,145,Rayo Vallecano,RVL,150,Real Madrid,RMA,3,2,1.65854,2.21264,0.29075045396841775,0.20366037144942348,0.5055891597992764
13,19100,True,h,2022-11-10 20:30:00,w,150,Real Madrid,RMA,261,Cadiz,CAD,2,1,1.73107,1.11674,0.5175132794767805,0.23735298205413088,0.24513373789779216
14,19109,True,a,2022-12-30 20:30:00,w,231,Real Valladolid,VAL,150,Real Madrid,RMA,0,2,0.535068,2.5342,0.05806954699958993,0.13430586046442405,0.8076245103974488
15,19121,True,a,2023-01-07 15:15:00,l,154,Villarreal,VIL,150,Real Madrid,RMA,2,1,2.41742,2.16674,0.4497350597101594,0.19111143033681466,0.3591534538229328
16,19132,True,a,2023-01-22 20:00:00,w,147,Athletic Club,ATH,150,Real Madrid,RMA,0,2,1.15604,0.946951,0.4049746243869815,0.29709065790497613,0.2979347177056201
17,19143,True,h,2023-01-29 20:00:00,d,150,Real Madrid,RMA,140,Real Sociedad,SOC,0,0,1.40476,0.370087,0.6341704654617898,0.26977176773093653,0.0960577667736128
18,19124,True,h,2023-02-02 20:00:00,w,150,Real Madrid,RMA,146,Valencia,VAL,2,0,2.60454,0.213484,0.8837690133918434,0.09784342579639245,0.018387444782245178
19,19157,True,a,2023-02-05 13:00:00,l,239,Mallorca,MAL,150,Real Madrid,RMA,1,0,0.241595,1.39842,0.06209170378587112,0.2652600992658113,0.6726481969166779
20,19169,True,h,2023-02-15 20:00:00,w,150,Real Madrid,RMA,207,Elche,ELC,4,0,4.04364,0.619125,0.9256866760662267,0.05269411372485223,0.02159667879336369
21,19177,True,a,2023-02-18 20:00:00,w,157,Osasuna,OSA,150,Real Madrid,RMA,0,2,0.400542,1.86475,0.07123906216985199,0.19706490406342633,0.7316960322308882
22,19189,True,h,2023-02-25 17:30:00,d,150,Real Madrid,RMA,143,Atletico Madrid,ATL,1,1,1.56317,0.217661,0.7210319278800686,0.23089287498596253,0.048075196989733365
23,19194,True,a,2023-03-05 20:00:00,d,153,Real Betis,BET,150,Real Madrid,RMA,0,0,0.59294,1.14462,0.19091066212073685,0.3172203435656577,0.4918689943116175
24,19209,True,h,2023-03-11 13:00:00,w,150,Real Madrid,RMA,141,Espanyol,ESP,3,1,1.78234,1.10182,0.5330713454982734,0.23290373051107557,0.23402492314770026
25,19213,True,a,2023-03-19 20:00:00,l,148,Barcelona,BAR,150,Real Madrid,RMA,2,1,1.66532,0.524212,0.6542653404405347,0.23323500208384046,0.11249965713668472
26,19226,True,h,2023-04-02 14:15:00,w,150,Real Madrid,RMA,231,Real Valladolid,VAL,6,0,4.82721,0.719567,0.9500176089989237,0.03488715354631147,0.014938854322130974
27,19234,True,h,2023-04-08 19:00:00,l,150,Real Madrid,RMA,154,Villarreal,VIL,2,3,2.23296,1.24489,0.5972210666604854,0.1983450669945518,0.20443385006119366
28,19245,True,a,2023-04-15 19:00:00,w,261,Cadiz,CAD,150,Real Madrid,RMA,0,2,0.583718,4.49059,0.013851881219323845,0.037097477253804696,0.9489786387579929
29,19257,True,h,2023-04-22 19:00:00,w,150,Real Madrid,RMA,152,Celta Vigo,CEL,2,0,1.81403,0.744532,0.6287832944241375,0.2230487777175151,0.14816792679371074
30,19268,True,a,2023-04-25 17:30:00,l,223,Girona,GIR,150,Real Madrid,RMA,4,2,2.4202,1.63006,0.5524461281965827,0.19222847626310022,0.25532534951019076
31,19280,True,h,2023-04-29 16:30:00,w,150,Real Madrid,RMA,208,Almeria,ALM,4,2,3.20538,1.375,0.7326296476025402,0.1376499751832634,0.1297188802739871
32,19285,True,a,2023-05-02 20:00:00,l,140,Real Sociedad,SOC,150,Real Madrid,RMA,2,0,2.26252,0.867228,0.6888951527661398,0.1820124553230538,0.12909237262072976
33,19300,True,h,2023-05-13 19:00:00,w,150,Real Madrid,RMA,142,Getafe,GET,1,0,0.879325,0.586304,0.4031287166016267,0.3662434919168295,0.23062779148149526
34,19308,True,a,2023-05-21 16:30:00,l,146,Valencia,VAL,150,Real Madrid,RMA,1,0,1.49126,2.08896,0.2747226105486851,0.21088260821307256,0.5143947743162107
35,19320,True,h,2023-05-24 17:30:00,w,150,Real Madrid,RMA,145,Rayo Vallecano,RVL,2,1,1.66281,0.446413,0.6757445475072031,0.2295553035339799,0.09470014862668302
36,19331,True,a,2023-05-27 17:00:00,w,138,Sevilla,SEV,150,Real Madrid,RMA,1,2,0.980153,0.815661,0.3810843591592136,0.3277000027026619,0.29121563813788154
37,19332,True,h,2023-06-04 18:00:00,d,150,Real Madrid,RMA,147,Athletic Club,ATH,1,1,1.72224,2.17987,0.30880895024162436,0.205027052694603,0.486163984612355
0,22689,True,a,2023-08-12 19:30:00,w,147,Athletic Club,ATH,150,Real Madrid,RMA,0,2,0.700577,1.33266,0.19634495787629258,0.2848000908724891,0.5188549512348822
1,22698,True,a,2023-08-19 17:30:00,w,208,Almeria,ALM,150,Real Madrid,RMA,1,3,1.81328,2.8802,0.22988698475285002,0.17031138968488804,0.5998012180513445
2,22712,True,a,2023-08-25 19:30:00,w,152,Celta Vigo,CEL,150,Real Madrid,RMA,0,1,1.17827,1.6167,0.2781598588834698,0.24622606479170064,0.4756140760944674
3,22723,True,h,2023-09-02 14:15:00,w,150,Real Madrid,RMA,142,Getafe,GET,2,1,2.64665,0.893748,0.746697247758771,0.15057032862519995,0.10273228167924109
4,22729,True,h,2023-09-17 19:00:00,w,150,Real Madrid,RMA,140,Real Sociedad,SOC,2,1,2.56902,2.1546,0.48051730458967806,0.186174434154994,0.3333081534175251
5,22736,True,a,2023-09-24 19:00:00,l,143,Atletico Madrid,ATL,150,Real Madrid,RMA,3,1,1.79578,0.847915,0.5981855611382985,0.22824541274672552,0.1735690251844691
6,22753,True,h,2023-09-27 17:00:00,w,150,Real Madrid,RMA,144,Las Palmas,LPL,2,0,2.71542,0.618032,0.8136801817959776,0.12585547705470937,0.06046414548169578
7,22760,True,a,2023-09-30 16:30:00,w,223,Girona,GIR,150,Real Madrid,RMA,0,3,2.17781,2.78602,0.30591274395327606,0.17820635338547347,0.5158806215373656
8,22772,True,h,2023-10-07 14:15:00,w,150,Real Madrid,RMA,157,Osasuna,OSA,4,0,4.47802,0.164111,0.9793864277124458,0.018131846655385888,0.0024118863832259547
9,22782,True,a,2023-10-21 16:30:00,d,138,Sevilla,SEV,150,Real Madrid,RMA,1,1,1.8723,2.17904,0.3396066101804396,0.2035088837429931,0.45688449259568703
10,22787,True,a,2023-10-28 14:15:00,w,148,Barcelona,BAR,150,Real Madrid,RMA,1,2,1.32038,0.959404,0.44936285771462325,0.27920744351029897,0.27142969876053036
